Elliptic Curve: brainpoolP256r1
Field Prime: 76884956397045344220809746629001649093037950200943055203735601445031516197751
Base Point: (63243729749562333355292243550312970334778175571054726587095381623627144114786, 38218615093753523893122277964030810387585405539772602581557831887485717997975)
Polynomial Degree: 9
Polynomial Coefficients: [29, 10, 34, 14, 44, 56, 44, 62, 58, 62]
Public Key: (39276219739113941960891382682261384270709711577520871952227751994108784101647, 19774333640636141264515091137802061426211466707793789630077675903963450740297)
20486781026291361508097260766055439749696427548079172562279894292857405091152, 19792990406421165088374101522941987066895426632241273188658450584457679450841
27659438868910336353710112849386633878391013663346058740389252196805500982587, 44735676964764057438404498012557319285474150318624230955658563155416123827182
32663840594360869784746953449147692569593230907085109545204933977190911238828, 12015197234836639431909605969988890542116551203666182818020437241962554954385
31247546158448278744668957257981639974257466869669262913127137771731371623608, 46837138582651363274247494118421747383730786615323215845361882973727893080565
30592624398522686621765213362799645617674862338541426543142046093792364743649, 30731305394553383135655480591509606631562621699223303127633218010511027422565
41482308607227425404900485519028194936324878762348161192985603919812574258131, 7457063190005311125548967914188761401882708550304581836936357137483087723894
29158324267329312261794724641042792358341208538298218232291090431969753045764, 30879828727471360624228923661240395613897539343495882404530353381601624384358
30742282795069148232557052112574215568645188166229935863309198440685982005505, 7036931796065320677523153264226781816828769415960197195111953751993460308061
61372608325743309290314192334418619259100067921013105957694283138121152717691, 1699843619040324337739866551073908633733425814503902135835655232218735836411
36116095859869554749821941400305330666239565607835303867536740118592077698633, 59128394042235860295638843933967639445276491638988038077987634519634684406820
56496646490416536766102224556153836899254873721140220925024113034513958188683, 38860791848297050992547622604827660605001421713856564034697631222838081105412
39983662675449250700559659031347102776517665735039900974044746302781216839892, 34219499179190104702392768658813323333533674368832543589135532216665184490684
1954484938847578224838094715254249655365371120113303425375791966213274453934, 73874392735490968786573220756245847753240186171119663289296373697296779276911
58619985592215156304880221041721941377638573061659420068028321011073878388257, 16672325256540886470859616954304389326991526380005814060047565742152577151100
56283449112370639747304120920974665153366291662348594603980030482904633778256, 69355906381613190976524778748175213525406749581420361324675043137145289869210
6882597346472351729185617451844940098272156937558629079319872937812526040514, 21063301373262086111162234341278784449218127424117800395838640526883959921245
