Elliptic Curve: brainpoolP256r1
Field Prime: 76884956397045344220809746629001649093037950200943055203735601445031516197751
Base Point: (63243729749562333355292243550312970334778175571054726587095381623627144114786, 38218615093753523893122277964030810387585405539772602581557831887485717997975)
Polynomial Degree: 9
Polynomial Coefficients: [23, 29, 47, 39, 34, 45, 25, 53, 46, 59]
Public Key: (42670861364054532422853903719325375348623742707078794370247715716591715828401, 72315026998602458805412797810829395148867261154620949032185458222161662904610)
6375171112923608958900949711289910743459678084083604741342801545901556958466, 7807131780302826543404213789539753454745919594001411786738591068536007649383
39394966332715339017202805656946719845106747513095928298070919022234843402718, 33601628479883435170449985124578450749803359890426832199691290393458387828348
70839412467384246782382598004578432587091203123488018033082133361233414872038, 30535051082463346007417165137824597285547405185732613653713689075639740877587
3753293555648740729125041300486479206427818220034661876676756850724164685510, 75011856443027245666595747014607440125225257557273619283807887999517956870815
74766666362763625414834279843825424484440075257025120234378221109764490517268, 61575138107784287424221497442402624595093037892681977135165820246680499828718
63343118941477793675737897272440143127080554092003673152319871521755087298349, 312244800246994774303737713277422238179424598790319618887209817579350388025
11149085657947978437992896348459816069991838430170128962617167973289012748614, 18314912910649916582407021481458507278881604860095819564483468245138862592368
2369639132599027984217965067383238808297828139028861518547234185833981946653, 66218703669177087549418916533686454468252358423468585574854469455629382464929
60818255527068211790698618649488436187177814544302372714258819193327845882682, 76058564157859250395968699190493892879233029124291515886594082367756308393209
20409428445697209078615050704511985012846961248270510009010856043515946670493, 1962359673644130528301510741574022757865512652407122657885792057161569817401
47546023116668563634683968804375653453351243581654870418222854630650769550447, 24309352621237731752393991943641231381501598787795550016797180694453758760809
16758368596450235332104143197284005184210333519432265202241740108335949223338, 55617647920492648991499938780070530396929600960027981047373846613258368582243
14127388758535952957688585250951899890332788799847097353471553104101208522406, 75661228106152682120727767970426142957858891769979420167520888869898453656085
849959230504312831703507856071115134723100827238412784926392527714775049, 76386767469197585987154059096216965202949317638296670157860648555580979429884
65258374549086407616478083968402613256231389274700790383103874824103356917685, 31236639559250985485836991279168865791613831923892672047295436183549068778144
74108376757317173332750362647411230278398173315194652073667853696761783605075, 66153420917548512557632297665267283656445087980747009425745658129672457750591
41769395279304537673598292011122119399188811351008305072924652505222182333241, 4477747041632051790846919862404766652344400601211424389541633026957395312078
34224391620768774089205802251887905583942234582951389577367423967620409536867, 2918953708861739774254982919423464910505937636731569134304024989428518500128
26069447246010844333110906602693965617794347338017722937755423572869907196310, 44146062187673467969320589462346456374733525903378594267375622587225891316252
72845911371256676879520637753620025507359907819317912284758452859615555469089, 44364354174019231602426885389996498510566263174910684203954991833876797651958
7129256840484252560594755862779493183281741450067685621866540109987052999644, 8783079407260118807602273454798847556175576474689656706979494973058554478703
72211372985160349866447880686904152791306465698508440044283426840998611790539, 18638688044255932120377048340532407223264642381402755270306909688362127571611
69060198319848174378521923207258716526290967750273670832958647255337234828567, 12061373801570454209060840950600968153461195097580381104629484247463577401928
31217178397912064609984111861501519400708632063594521535670279830399852461250, 49092944154531575350659404532816505169405192303583532393265784869903564089065
27335046270717593154156866200864358626190924121981287511280694079901263198795, 54912236951863674278780872237864837123149236396443979914417922010113195486961
62917607257059942945274116264418000685489727172017988780829761223963584897361, 53622041547672246963811297607617866314928520791505919124357315107004979940276
10640304205754596647468116551689537222171011763607542565493845730562835333015, 20718613081606069088306494099213401595022505318269048674904071654485952420782
10654511224133417163526586230225912091601459409221721782523103363361907565013, 76387147960130777219527418062240708768731464574406213802360548443091914153511
63614492424393485863102903418494878066266065035843192685310169380666677685035, 42876728121898018717557368053001350482953829513636412220677264360752374475493
43593302355692924522234987026901999224314223594009972610915234515399795601962, 47804298365246363096167117017552936219033329900195177059374950694732192098284
68249735780885565557379308199641521389487410471356201027620596777328265944109, 37096098069922490825267638058510010463574142473033187408322935325557015395387
53904842002313436691090647868513786743198092052455507166293693563897117511009, 54180228864193991273545164512949046595369791051296269936656084096545986666193
16068523842611304417138630033932063231644932855588251077896599117640388017871, 30743630967100635063322039829793396620296596368946493160337763130227935356685
34499661948290717632866344725521499651517809630841615845475947962299664372998, 17395940406050828564182081623382543921238188608053530181879047481868721681264
38926640675069610170001801977070915012019337329041402182781354280223794739398, 2366219376845634220476352214443331932677551238292607618316647515950849940846
73203416314558831913714907624630154575472095356825848707866163015474598915362, 25879961918150055256732735884863571214778928566609115970326988046295738366998
23292686418258534304838320655108844258340624539347076431182187632928264093074, 26366098358138762018776752035347189832123702129958394718826643006211708227488
11590331653628026555913558289093033137988136643003526921587230193482377186884, 14506238567334079431454639795714365700453618053716957000196725524313031878520
8111870759695764954452196330708188533978076547251823328307409387644428522526, 24597594913517381407664855683918421135618411049259577619144467491531365578891
15075799512359277222924352906333082196285071862761439291629432769662000642846, 31057965163642279251806349380731155022542366869280567910565615200734130643609
16764801076734073739846281461893816925698488382979549931982833670526818988133, 31078358410489509537659262197763167765692595626979482509973595593675958821868
180297542384412975171820759658898919540152366255829193623845063525993732388, 29252662839630556403665198103465179080032464335532743080206766408612614477160
40072835636849122834886996418322380526409234480797474611953070306448393850767, 27989559741814565667545126123343434983759995450791108962139608000095631795383
55716217867404608990124754503333074344926975999018416744581257715846003021764, 73267145067826476570719781789243692351848243478807774831056463653400993507272
31571432682914673709824282088025118557039118525856267979467427122133538848021, 45928401567342478441564713009954878885254352097926817555855785555197035769544
41939777348771873050087848528090283678175257047182508413472822449366237431623, 32947362023100775544797233509994864450226435810347207932363538616739145355562
19421396823562799337038778352343299689884464176250512402872641538999055011770, 35355666413066104155541620062052114712650451167384059681847314870307513267681
15043673925219531961819887454960369781016496943298077311856015082685606207067, 53265145135186224805057279430667392120868993185595512943322611257438702708995
2721482086331253864187736535852912856611408774245494889988188186431051680385, 4502200152937679194683270175780479050218352080941307680138531983608137439295
25840472648151660779755347859792539667793555405779334503627198186551502299737, 4136866067172526350463838786094451308601927304788013419465901389532652242725
11382201789674581552646206065014005471177472737839507397263552389311876477345, 19576870598507777660507588977749030319960089280175681383918763558171048335022
4429636838533867129881001428510769598940637662636680018319237683580145895681, 31354957754011966016821988018908108784132483717494436104553050768014432987453
30586093343507556735608853997114160848513019273279217024972928111177001830370, 26393373255102481435960133932624434791121896859655024277863942130588109295545
46986951547084717654975046983275371706770434587445235603267834518272578600114, 25928970564512355294121551692326307203017148510754777432863629984996481236228
33833099357472835841187033249197886989593134041238824387948359627258422061045, 40509195713249640820944986293129760596856499804083568896789013626454944858788
30791619670668514663529668193119075137899596030640539190172991965579222209264, 72542711691110681374824206535870749042879895572754824562936545309223671144388
37600757640606365076997454599967006411899216223796446208225338577745672537387, 49602007875000626553789661701848156943925771832707410535663120561021507962983
47267593486664502259295864995938516169196748888462206302053858440237987091683, 56192825961594965797622965730563157429053611697953390415147803568298360456977
69930508264839374033359849027006106946581241859255928753237298859251339678864, 7152398294798095272812424390335546304750695143986535702443229660558037972979
17198282599582147074036442312783893779152769468994239588825807172529502607888, 60167343447949294359385370811623164438455072792798319317385866954315327941895
56970606701983545320527295095052356925592656819428585418599023164308321066748, 65113389490205676289191472118018415829025401936887162156606663114073184604854
66129918886459447082621600671593781754201752430530828150070270708641402239077, 47907855034028115732356953673986905892642935580710833648137228062057876208893
72906626527935470679496527152693788996804254974030621182396658784769881925675, 34941608629021733682264515555769268119963995801441881850442635759135807662027
40899498961412716236469267146659306554026836504766154897380798967652569911060, 73719118917121754459184083650654214042640039504277768466177576179261980498606
62765400241360389897943983632248080671424520758025379879809997155283708621023, 45149528644827168080515534944841749887382197228687367100481042342341111122177
36100383469728370333138533375534837663948424761294410976181813808846214896513, 61577751940678632641823574877899025871200373988658647848984502567620848510418
60547928565173403240098635127902564491711153243191478398381599381279720979446, 45405400574650602600965871540393578054233303406947829688409063660451089699113
54592771540240135923454397670649164560653227305722187294909799164171111508129, 69313098118013905754274305115319931138034193759394982326967460933878454321079
57184564338803015201004067281446014289267850507798756833229502849662686416660, 44489874403538172456822450533481972538006566648821202376504991150122764732081
15799302563670642496931316879438232686837982620790218313270115213567902457495, 33745949485605076743435540258319033690434404529090758506114637828660386489780
56527690641196899737210053610097781267548821300943781492987523893837287711714, 21973419675370421820046397211898893114942941503933824357366324619962528815175
49533367531394685938824844120578029916629819273836846808520806931217049300175, 27434523942769242672219032648092519187260268717880372706267411626591735487613
30301708563588117234317565348437483520730410784254974327556951821257279676912, 3253204248385768659509509289107763256617148829155792562611189463631700719338
43177367858621667540219997217030824874413195321022421182679025722768420132190, 72999844702476126898678730087495419793138494800271112587819927708327318781896
70776896113590715211906641577162533555030825629204055911742011599704067257468, 58794863475925454239111671536679739022638343569972193098173310290285617050366
4121431751443274208041892285335934330477087426906140157922093518434358139824, 23012884531175732454243639132897600533548963965851075256421301552399368761087
16071235925437550928732951148433186748789735511797578169797738855752848707219, 1182760861513518009705245397891500239922805266588630321803268462972929520099
22079948424308886751636813721721065296037698201254362742041053110583043918727, 33635433823181050675358816347175036178911067462030423975527041125864392952857
29876145923434252596037539749351804631916388110741192690507573807935963550763, 2550897937574073559484519342950892622578875729107595614245890301188968515781
8515915161856976394421327778264791408396910784482232343560480268890949906694, 67951904933458468880938552717481411925780397292389682260102885788604195840319
71749090677656229715954008630414459708189542086786958908194003787566463826309, 68348886405896999280046594360008349899859320137171496812359661881280958162513
71907810291099939002895562999584617699677838840766334600248819524780106144040, 34010818898836706710976924022414902451761598797132274927143184447746645254019
42543300261879054611627799002718497624573593514255922209990043965945001384243, 68442796060979215015717937470607732832119379871587816912757161893999995479069
3232659920039386296361533518526770292931062361973375193760862177822020364099, 11128911458272566917003092065396217739490633743101291161925581120823468117362
23915335531770208684522632369697776082280740644092664430179767334016785536857, 19069890372199924625599254802068109053735975000862012055394838097731403252509
53153731972682155430738143142321424390690972500444852113058469458375728436602, 5545316544598506285436652385351410164663826576469931571132374125463727495091
6821475991712134849394811264850576945316857823402958692329556611994205480063, 1236449288947659715847274810235405519028747125533492879879517729112756987493
72192810781500570814106173988694690503615708991747694304835433626353618008407, 34482616251473551707940824067223490417021368488776014700143703724937953650746
43837170062991794986209905951155746890579830991832722652907221256624937914888, 16733066468306460573901218979025433749822778421069567326381726473168875500271
72950951902216902010744864033950514884612956138887898163200812072448339259069, 29511914817325289926656538851694398253161264802657816783920602728103719442478
25479945171727461697151217594113885156461997772123852081581787632446326715848, 20272579513616004847352976609980557318776200506633923493968419750439598228663
31557144611068540292435834000266964852034719032757979651634164200484248439420, 8562693756129989356510437237816601643241488335395741919670882077255303768669
31908695707651646154799800124463853217416700391870156611015383030728523327955, 44023706983680043063709580553875177819880570776316592888258587721005537285429
39583062556634440305682642379825017388208166790851472496056623538313905069053, 4391136820769270673432016695168965625989898060731937985813165296515833371005
22838462365120889721600167276114546926931611721290951978355183183425262715559, 12823753068665423383907234727694886300612831123512878994967440939868833472617
20430067126012541494298453506556504800605300909352150081975883752241910679639, 75683874857040262712619806764941316212574910207645306477199822208557194561147
54904795558293561868380429820266375269496704302252550174746094313544359366451, 33852635552057782456772871948633271147633466453661743938305493872525790695240
75060492891427637825202846619696039133138051231434698309107028751241147651189, 65795971638250525903636805910491344027764900702466498452309388759841720886214
60476582534975857248158752004754045949293147599450573212585455916060337927659, 10371900620794149819975151454364441281028648382508211805781420249120429576033
72029412192420360465815440183377049030038768396007213064894004205548099915955, 56046711480579481958344379189162716768806738758964778696736788788123399749345
48214987740391911859173835554234711366773763717204426932332772572047523060605, 51991409371629501366391726041360951370679461769049194518616125873859481130543
12038267896036444627366204868417403617590832275150251519795078828283758266707, 32413129478136681356098423410596555739605587235023066135094239211596076559218
15796749085788803348264671455660169284601473407337087303881442566069477836292, 37544090904060655765185768643286420755720172802089160281528956423418960491750
