Elliptic Curve: brainpoolP256r1
Field Prime: 76884956397045344220809746629001649093037950200943055203735601445031516197751
Base Point: (63243729749562333355292243550312970334778175571054726587095381623627144114786, 38218615093753523893122277964030810387585405539772602581557831887485717997975)
Polynomial Degree: 5
Polynomial Coefficients: [37, 18, 27, 57, 14, 46]
Public Key: (59415214091656931426814804051882165418219665149632032864679894241282012440146, 39085782970086009331136769492631831233442981454660170689324016062567199922900)
3847165253359736270406543671517189425171718159347565457915015171681778927514, 41942376334758417762401018723080576385671439330084577516509836062715279119378
69749257327744606238449021050774436296463653340179437139802365655327563651066, 73616040993277759604118361867912244929937992935562261566994016003243645137818
37059201815172593015473294460762570824732951474547462088390154657033013129207, 22083555413610456673157239257975036880085040337735449707252801992298047525752
7455520663668743852150164319304078036820461358261814870290106763175445810604, 68632720631336916482725231105906190397934735534456339873668272437975722230372
33294691180293601785227385562268374637008497828892054932636855559528811984565, 6801425485327541789965580314437896024615704724380016507149483446859775095316
39076985916409380532655106523757888743777866073643058029238468555404314640030, 5025083982782421332842448585702614227630386835871361572222682770478615591913
38733003718284383328211205287473486720580982363671477971014931958064090768288, 9047688785709604902749249369470932719667598441876156652103375389993347575867
20682871350936701171312434325099013130708845032349723178671103460202152173381, 32624939304574774537527122565701374423185130398957532617238846016249757422623
71227887414994203318726185904965274317776613601306183170384887882435445157606, 24793929409151370590968146658958687841708852244414764688105377785306431656282
33528946478747919990784900863655503297720552520235677114312325468134189225916, 2330702069510491018028349190225382666486399360679915977118083880059980448592
4006851775894455518830362855030927182941101877728563313204111452873972942639, 49012080988138361151640516728666128026025842733142158033536860888334219326179
42041353421877203979945209152666297058034734958941414505951781269219283080948, 17718706031720637626140694405037661397759173030717800894655954498715657160308
24567494098050873326612865897688359716652512489523334622481382813549518034735, 36302723359842544700764655057793373311220940425109094367609048819760328585239
27213012597608783774330776876043984276745439801407321504522302571497253279853, 33399407982867411886162566727054331717655340915420992554148906280420327568861
5594836880558294433398800933586828377529965459209782824657368399840455564688, 41415733001761428619428685741995778577581621876830001413213092929067675527342
12375622952655280167416470880914384216886153085375651510264481709041599141810, 13485230887070995288851054555805548050295900871869267755034572495137694871052
40056624360028723896374536347055884578265698645092973719972962431490364562160, 25685575027855437901227152485390753141723656104415378522915881282639006416387
39049220049934737774180792005588570019790276434304850118692465498196663435611, 37526101023931017101043462804615908600109772962424694679493815606351926890441
55299049607874929199110727792822752849190964789398090741395447521506027489281, 64074398540976674612943502974119148984849409628164147453247583861830561736814
15272895881225490276871175991696688745708870151879014381173445177422481148270, 47795202264539137731612664781810868456563123637416480010478063654021780957607
64695465573857944853050533853248950771823112537788038977050725729006989752891, 40984245131328856035354781278897682514292459482862336294970075922848592955011
20671710874266513549521985210775332859386497419034049606605942252563479362535, 44279979620759055215167672679337176778143254440416083567094063481871117312893
21258207748636337398352652827075502543397315103471642629271332670363657941427, 7333053095272045288910314313799870286320986681040650388026819698534330791015
47408086323609907471684276678289170452502690018744063206946427817898917644067, 24534065724750236687913923817824127411341619727919454076247270978463851519313
62839211223647834097413052681086113168343267441900037293221653369729678409803, 76261284739218680249541711692912207695535494773168170475545794047749236078955
63118925958596898446742089855972666309177115544328950150958283788337121973176, 5734268240550320249353479849624042194816855216927008530889443565879865135846
4982429260227978287829964749029349885385715372031665640262749651035433308908, 60902788809219901305479524445160909273446663349519990307334034481639663670169
38731279877583588818655293170653155624931655324489113707490942630560403174108, 60393802464611819764488287931132704853316927068735989796152264909037287612481
57709982534251079050132927394457544329420365496522261852606790539019709407541, 58449012690918367725061717028181660423576932477124244731912614999475385939838
2483640727722693724977335195720926141191425161958168160201220677609003454582, 70421641680604527809262369313730346920098077955109689835787293053700882664104
42619688693054287989238062017564247888144217030099363396065004511646192359337, 13243056612313921509929343878642462766163990211760587077204488637696546578082
34842891291006600749031969298045211021992981684706078167641931422495368546328, 32913011547615379805989049168904879553404262287697826043816167083600245842295
43970188226882408500527020412810008158522069488979531659123819226590664502767, 29972374254648151547594148819657225620762492812741629497887884795296150157685
67503477229173965919569094717303047870206474189189727903525201973694027907012, 73540782942518455886862232418668316310213759734490208296950784370433595041052
15234048195530398839367226676946421776100937633178267200540959683618669398230, 35994757016824998160837317460575699372099666646398239342403774438807881212597
64090440940973668373864516516574790438302714255277751782346516040986161254312, 20252564389370150898570213827138103354843346377796035892044645666186621036053
28804612314187052186671362145354297970072975139369984763583850925125429215348, 51859376776609499696002947050109266569995143467547067569100174383438265740820
21198024044569130073022511677226256507032482418735555976499833265363282563148, 52980024208479070705791145490812112858788633009702622231525038521954260442856
40087142314427261038984747516966334656125399833541473715434538997475759236527, 49683593004646472186779075597725844769690454390687985878251640042068375886796
33602991735208001967296308483783422194675088570384867609150342665847217255942, 55314707905275916662182757949762112395494321800584088944823689494668742180576
11042115457689680363588683584336466821881192997366245985720101285401515313413, 69359335868126113118508970605147203026378177935475244277511346162821207713883
54654674325370206368156736377512471527444084983815717770880381623366491935577, 14468081893697631707178462116922485025481826489294985731310891262966132241457
69297047732221597691711862240230677418967772951724411307930700596036528587638, 73423112857079169045624036264922249740184199217867965470203804285607454060101
13872498512172879737352919859558009616444155428083344551804795298390998807012, 16414439117179759609869215895660509192185404088270912046282867252854675966783
60909576813869894250691913982384443219288151681346281409605214381180925080282, 42328895526845904641345549326733694873700866800627105874968737689599164738506
32289773475571205314710711706333777330183613159646620580269770020398687506338, 41060699364546522525396710391011694864405593557492072708201944897278610336081
33606211689337191803217736542161814940993267472973519890934359598836950357153, 47648595179049766479246468035928586768831113423104439582821112993117188717597
74208604957694697209015168364068816502791307528634906156253218671222675843928, 35064896297761406473282071393445050116185689306768701952455564382781427569245
58003192006584525671482177861532739486445145396302214847135772654449784356947, 41416985869164838241540773898866869731384250625220780987072167245414166264605
2439156474900295023600193079721056132390709868152271621614115786278953358888, 9142547319655859713970161606390801537928796750868164538791118348028561968338
58302455413258571247940968511910890326071798879314137203391353043038166123720, 53226347023597009366185016235331034840255374813920730340993692791911448225330
54434962507622707215491495112862487476328759013753311621931450702539501610025, 60826979706114709615008327402729130662310245900217606095463055780616494886207
23371691896169552100081716332212537517370307057661298538927178169551842333164, 19334598688663613698456281498690205424244528505627546172483420105156998903285
33597135064193725706615539170374438939674658621239795375366871492494974977162, 71073211941918029409243369427290049759097800657502029592330027603852504356241
71686715485164549545996519518655132504113205173020767451284697347373167624396, 13724025886287698986502857270416194325703453970873431667785244218637753601651
16045035888434485650433485270610765670684685818800505831420590958677272053216, 42414603257913176230466411782056485791811738099617745437790141292025098029413
16495539161373264494717025195251141759048779231758773010663484571712442808892, 55755080545074803124362374010443742067141694671218126450797210666763038385581
6746821765578816619775684144853272458098379183373448414842670369041236554836, 50264754506013759429442840174869430141087381310671051608041206621540720006166
22622909482443866599540178644677316863784846872152260837313701943665761523068, 67348819636877763439504405451828197727315457047768797835508549639321818068074
8832590922885807193567967890108117610195007187454464444984832736838303446925, 12192323703581424225598943679411259215778796899712594070773200305113448171894
17332051282041351172925981566738755389379204388495930685943370250013307483687, 51610429349633832133051453858277591758320166770607067658089751292933201065745
1661208358782677645414928202097545669318862555939140029698798107817694940648, 59785677148069307319656216430749921825952698107923429852155744471364390773298
15234781523231606464045001587062945104187746572700866387735153705957509583023, 66718676561283344775349364674659639874070453396601577475337685632795195859778
72920664783791573544765494081977729760892570970231524830428149135813831791253, 46938403941613216582983874854931158411162459950125476346142823451690665803316
53501334910014413525438982050516329649890990287704450120543085077010580363080, 29714192737946692083883293105032857738973375986911608316859005793689844850486
41835297911639535852732824574809232373267064223557211499449533463568819018704, 15247154856706038352467402946983165579203610990605085671548679475082770377886
74819359837739501327054545438253567886548258418131047087028979435346880493276, 33531618776274656302851049761874172276743642509719519089132106838801404715846
67291947694158129342757810635383482663591509595379596102967549095294522616360, 25627510255513403906916053961536043953735996270859311286065411333243531985922
1026991988511660043261976735938445345550195676682541136173707111081382091770, 60981520344289986564894287215170641740573518375205341950154719191132553253300
43666977175192814205342229164918354578991141561040385973626417589017254174307, 2134641570364006984157712109871396255599874103837119360626781161794679461806
49676187113766626572795580670604902558269859951417490635106698007912791932595, 13269234633030954192744990689278234755860172284333508578153295009410759019375
5433465042671078152880656961510070771551134932379966607976372603759375085071, 1600363963192577377642702278536402396259034777027100628167684176577586986801
24215451685090418144343318101392439118178912982636159343080206489118914600444, 63946646015542687677125912690719497288177566344695904224907659587495306522149
73301899840366869764858558039254017276238979370878109878636936999072211609337, 5525913140293003163157767778382847159910291376149213029979288493746647349871
