Elliptic Curve: brainpoolP256r1
Field Prime: 76884956397045344220809746629001649093037950200943055203735601445031516197751
Base Point: (63243729749562333355292243550312970334778175571054726587095381623627144114786, 38218615093753523893122277964030810387585405539772602581557831887485717997975)
Polynomial Degree: 11
Polynomial Coefficients: [15, 60, 10, 44, 35, 47, 12, 12, 23, 14, 15, 62]
Public Key: (33531555008426152311150041078078767285571151440084883930594676646896879506185, 30163161221411067863465638313777361308211250024130682269223200151899955880565)
19024841143981639995129302059569184767913067805426896396107882908762166658904, 73819303839981447272584288886293155490056634827217280333439483976253758829559
4010073910898131760738370958851247925107766727517521608296625945408397144977, 18370573815237305411255666792168799812011395271308884234039139278643365133559
40576001295878991448003145829635039865266033975679490691289856433049079464404, 32004832546686340672225341940637017017862073966915907862598056153934907890604
2124480280419675454273939171027837627313158625546066859330642646170607666255, 4013640445882511239348714906629794854987739366509170759079646821071138569668
66240246827294244034011895997999696680731880426996470022981145468685580334887, 25278422367194233015467665756794471463819645346558311519406146451053800479947
44313654585482498566787243404837550041781862098147859103265615087530420039486, 15932284469466753938086149694344400327702473878945915898556976287258590083626
68930956038096081665718829634617967625782149383410340614794310556440459671043, 30193699047592615499595493931679121291885195212040904456735548373239283375736
19553844619954627942404161110650350468821186028414531549169087404666186289005, 45436956042141252301657950819586822684300553484167885344956639144226193862739
5749550583010671497568339817836848712155196659543415923110865311840051124868, 33202226043938268570670351361212707286320647212623036684320717106300933021054
35433376893783615897646412697132314594020021952882396293131945236637530502709, 19245457578194892391201452191000737738539937547096578959301738193567244587617
69417642334518523000183362562340325047270329950565478228946968560905750112907, 68950169044497930783001604603742741426226881070399467967325878056059733951574
2248576044328783270499645375536343859331751242958079533117688312645027940204, 58879812051965448490108261538604460656896716450245800897629695965697249448675
19657050988531862119575060852789354753377373315136980301361505206550124950938, 33556568496823726187194173418148576263099482687359996621459921973484436989457
4910847282928460030384604071426370454261370116076780899509534881912463890759, 21709657031292769438972337216993169257101866985892553624543149966347049051409
52161579914416037646758190201658588268327296566987217706543798362158554677396, 21285305359727638173477907829674128819987190265059579576616005540849675382320
15784914773307078490372024150911581106413573559909138406061842298814948606357, 65362126521426674918158341961502134651650117919289634966745128066346933243527
52548043713901161506818204367037572210132158636697471788021033486006498609423, 73057066301856092303526561796425292411220065375631357498264838199891654210062
57452617273646309317848622095649955281808823876830506236487325875342243598325, 43680937760458851965025074368373814039158077876426044688652048584862968271576
26438016061983504651208005656350415692819524484453544054453402834991122494556, 5016567746279018604328669376364449762949616375988904432060585700875391911600
31673570123051391627329317363675704206888973472113765540452873097547216912744, 47503506607999460379276046945102038680169861943507966858075908092271381346377
24972677748245975534920394321171770994143252362088458284687671163733825075581, 29852589264620106499138221396121496982944192344902288801042242978077975663744
63174693870055021386813426499784371334282263615231316490880461394547028722467, 25711206430020281599970656038836215436205512067562165386585884950078892447058
34815888599225673625049052505231830758313271733627877878305688489788774786471, 33189373692080488790871442708548338389871409691171512458243526323722954947760
14723652482706828168072271725018458510080902416595379883109064017132829157612, 18733231778511123502966533689344083933857061904957546898201657743216257140175
6558863723889748030176799379829244760315063120460380888505239538379659582079, 14094107804545072315766649690412809179226439312169642334205344646342870973534
76180697002194259516052490749946189296719620134343393574324668115919393318499, 48226499117472665643813676424443578522985720624428383425967363382217819120553
14531783935293841474967577841833695355658173126911546460137454336130029706568, 59292171184100122912828944401656833344685005892419319569592030616782289923999
44288647289500134269783981342500885586963145056578476969513365731255707196944, 59236059853357164434977587475455970637595485671782028348163162406016621202756
58006537765820161390269241484709790430572496866313262162850648857444774677367, 7298958689309496255028651879416982914106826067036059098132724109442792139794
50941356088755097043387451489162600596946040664900045002201334238759129395485, 34493654912869570432647375187129435771883084290749128339451639798031901249651
36107369483845805175038306841129547828024600306958656559038570229155943452627, 61875298683982032451444498417135315220775401755689886057739211055661210815989
6000911211372966289849503151444295283094024908577620649600551415743987869997, 68493064964207114360752435511122040437694537047575021193674239450725290043698
30781191709200558667361177845574998969916054633810539849673894127803936586899, 500242268730943595914384443882654474269818981824635301173352532369060713044
19020749895633841402123113676455322416225912079813157003235294097249846092887, 11533706860931490611133493115093485419280862206743053211247754171722177112733
45545683456557335743086011189337944362968408702757863197822903204435388855645, 47637588670918619533357272481806566938375778600187574412698333047716271267123
73683916567919657539251374189427836785484258958048160335656439640762250573659, 15735037841836010233364380423393223247678977662452868585897754397670679169941
20172958445886399377345615252014751780474875605374919198021489697282226494099, 14750385870658669033498921890840393505741212386366971632303871859579988406947
60076933328103675605279765308216167407212690307461884845726866942186730172693, 3137873107728957982129780801425854912239111863369980335679714346233373935663
8870856569606937297227418264402185906651265774352941124698357807928024724034, 55194317660274037436995624397620374443378572857846245430326567165118445078138
15575669203400615532418767626882274229026582827583105604480444865126731454398, 30497425050798865865678645846174599687693444640938537858272985624046636243179
30655992985764704893473031768317622514600315486830951444544314822360197679466, 20616524963807854450592497853532169219410929587871077243408038800542320244374
19612969379171015228994101535934218791782503894347372795461401079012442323190, 48383616703117692550096442876768399730547403082500848438478545638559147314485
44663915115737786882519221401859338751612720917615650291289946496765344970111, 54297777546361934689185944345903757822652127168029871809712860434957247022686
68224861533301793113665025861185482067643511054502715398328033556420289523713, 72994129240481279726176395796682276222151228031687839604702217835872257711959
34587512754330453372030446873481838638652737831847566593344293935700948726217, 14654716983905249068418761502214499382496847693380078121298733197484326654444
12074435222554323663114599732433718591306518349881096150254645781851423045787, 54300443724488546622425920386557098119219143161264832946765815781470156017877
57699417000518179857959214273934875890607058033068448906486371021594225923465, 52243032088107685078517981439929132497755919445867568669392296854869598805310
5468027062786715331027377444167864359188588720656895048507089183949882230348, 31871328857178026824145379156648107605742038137176862878494167583508759717947
70706546879803281403860703207519353436850622030031397672288362457138991718391, 27924602131688615996397472585192063311365342931338106239884327554637235969955
33774577235893434900977751421468704622281590418494097456077326831998823444746, 63549569745178246196351863075884247289085550921599950851918540700099681555085
70481606462561507360444936362823572803880797900742865314490467424317942526392, 45057577697138849971640332794775004616955546024624963162114126701466007738626
52370054204627835582212377504161285442266107208926124556435145610601390431954, 71261621196116441252374749188921798775453793753897689694035755148436374307956
25533524626835787567859941371044841382595243167233367843684316199613432555736, 42911035058989548131506659649552259085493605699790179567162583110744094686637
73092631389345963916762650448359458331546422804335717358500087331720633304157, 27616436024132968671394872718516877537318311061022988029581219035364827441270
712263664578996147172095205151845241531610219174521981188210610255198621091, 15550018983202714732384857365049209143850527980938106159332653411698859969391
51399065512975319877401793291971662232049761437678644246022903874003678193510, 43042687807485095388398810183173127874786439444930581027037126476148106515169
76716727195074655438657486426557283987642364711963098015440654875898960607098, 19872322306530402381461809396647587702655451008708835314521456008404823379313
16655512798073425622069797935438878937798023621686879345075627866723814940173, 53073296427433180616665971831888574021158547402045903272802413279253911924936
76423067542755078170456773452689209698550952594522895669316782627936730630408, 21961504174768960196349434580359509568665616265246803538355605805721049745866
6881592830542162754218867445063956192976169914203943901987324290545942604422, 43185623261210317080547331456645805072822469741184645047830684787146515931415
52482602130770984390914585932041077834261171684725533418402810944403446875197, 25686126151819763582264794025857133260538764467488577680161493194838190196291
72653783923082453455959925139539135811737043858828420347605625702532490412356, 72863842943703886851352383884391310068479052152983094516199245551197523198876
30502082554290429355522091832489827000414244672114979005256166990449841166253, 57068037989864066718912778589762230445232307713280959344823260553202837047853
63046800095042468913786925295788934057111938154588135341141101996775191172519, 71439237799104555335362162183105389929696706117333654907751572026539020068149
3265308416495579524072230313911533900882184703032337883713102336105276868395, 59071698592814064160312696658928591290362111756644449226570945292572832105538
27388597459545255326252583102832720760163252895911586783473470630638202641905, 47926897331177452745768166922365011783513960010415333936596937217984331244791
57842374344937457069788568540911258963262827539138045030084128464068749812383, 31514031017750871502141029997914600518830035173273411535363057891523418954178
34657912703000894236923237629356802951382214520322595996201662689367863236591, 20655495681810270605178105295480786706070503935320927770938008208696378321352
44141335451754711509992327289034556744811381706062763095452325471087659047801, 41372273651846605002125915628003699469230591238412046852323033664153966480083
63350110635098682274896873522758147387346159493879295930468073838165484281575, 1673172132699428675117295085386567276472925614053526552435199059187959779038
74764343681798643285738513565799050567847619942511117106826047746694338477503, 29775539674545090966268259032618244454785460359027944427695780228412222511636
7122112825892141860948755497209180496208650214821856841735625613401005136408, 59984330679444634378538354888860890104483463369173359668148272490390972778397
1309220545987021373655522960606203607989463294564920066926253038373672709034, 76851183664010006576518432428452679147847366325422526355879408761371703412506
59645424810413722643541321333916491592075102840328575227796706873162395930642, 14314444070014971000079726272360293671198744956521816655920339959562542640311
5371361432937935483256896228139598334135207793417259977916350456667768738047, 27349585953401191950742997244994941236587337955039063555118680260432499615838
51826568718286245727351971915155088008203327778884638389827234951180611742274, 76504252556248406585868520629386832424198905456401820786599447691011983744229
39064008171249882376621487246342526373852208605070824621789406533098816060141, 13786094208181455603620230360784966311878966136238997060252112654241546180936
73538407692557694414806821740809734667036879999454755091369250294495375557304, 59210609794327844787714234448523375242707775575897376260686682149776134125315
1463780706894399815739174273619691684819184122830618693350229870743123709865, 10876743509680217380751636054310743388051957265220143058636309620920228591896
62567831209993240783689746857283984261734615023302436016396170023513285621574, 51954560245993261092583163429777756172141392160424566305860745211732071571772
21761067643370654011722758299491782542187417019106283408792761552378254046049, 63841778887934573813249840246119804708007286108338045632841509776099150684930
12780307643299814480563040689444258109777299460534696099866795242044264245079, 18898428507243772683477113852048496906449614672805531415387877554097219550030
28742699331354941431545572484244752379264883608700223133087666980152714934716, 39039768202141308572339080023726282411034219612360471254511372793820267132334
71604904928469793086778800925534561292005460995158012135498986293917602941531, 53410735221582262254981382054652887395242399703189938472528374264622480246753
27450807775019148766849572831170295002020218335132494872531927161707903949482, 45110846167822706802826329938255991102699486570793090643629477970098400091941
66492085523164270742747583652339089916172826770199942279608006722364639112264, 43426908053902584079808055812038173007882706421572338475887468873728236891320
25730630467198971767589292636966596301330744080664245155824862827925424580241, 20271613093511273057694686066762554284449971669615252715718815116545952474922
50235844704909893083208625761247541110652394912969502146584912318560872609704, 31544898349969498340357856906628099694822147080083624625795462203695900732317
8954601982442923514339016121576634471842886131026487063307894211928644878983, 37663426682557579965109094436012515799212405132283903088170904814838114231827
43688583972821467055633747572623939793823266217311779384012141346509607254996, 75088676038388630581635531891631665522586032514086217530487057157692090242026
5385022577075758606757107889327176028819422214740787470189376524023123936356, 66272107829852374409483287881618848744872540200004754210543167467204708644370
66238664051331598335893176184717505276260010352225301939833722518027960391895, 45624465291223436603041830217870566387538264143986013445654023540134111667347
76590183901610329644825115763280807394198746876693717852234581435160601270110, 71796205760162499033381345343511781512453863714393382217076568160242129721994
27429744460826813503634846317043586494236439305644104745815865227235210626231, 49418904235027727525121917039159471443158244122991151602896676446799471346705
21565017905376029089174240858939895609289562646886064221102090024305033550056, 31519395332333919877706461123146566501187001521516645247058303572674887461598
36111018232740559871391697313209191524282212066136026077333090432637241274647, 22274969835329020016105216393327945546306898799638175559394809369501445589951
65152223977945047533825117533316847274357039140886911535588395941229072597996, 69467444049712782636281215059140545226248640401719374314122806583237771708620
29333979672496436233317633992439628909708657121249968265193366468139668112184, 20014110110657204630892109946467200852507056863288757177904721626375245709467
23926783499172264808143924008532700643297470226533362420240400129434118170063, 8026105402508723880376583545930445842179729237542107756146037887330936759004
46884863629030583981784215311037137189888091150510190555229287589992414745531, 67462486003708789365523963603384958192336074860535225021363899143428033471876
45427591618729883243788228317448415294931666150832988098284939675385343868369, 25377463863918241102229637492018766546356777004311310165061681292626527910127
7200380321941247872160565900529140320239168071978727908613839705785114203430, 14950847098177850314628802847985847412415703683558122304458020008396413702904
53515608609197033640296891961275672303683048827998324973567662947178529443381, 51142369216400962773888919059724334503941213242867153774488449626512571953467
54636649213731660386117821686933788290920401631487706417135886233728094412765, 14459575417606882827455333771229582688054354687792132426160118711907718937963
11466497257997131575494770092414311288965829527832355926983440274351524493069, 70701733503661340271506874022087925451066592230149646091067976865811154966488
53386091650190905857407680081842278123034434557859640775774799886970479984171, 27079504435279895226088677784658382382585509614401580414772918244181869529305
71297620847426288703703464511340704506693908968163219716780242578602939464335, 9617345498032519292347786347047308241324580529460473879189582606833451307662
14312335326960978658086970037324353699250136490182582626652355244171570348576, 34898591603923549195001077913891836616777263663356617027290493039796456135850
52563600786050486115488459483288400385599160347485406981064721151107235185192, 34634375562754312973933897863551413925454076011787400873339567271576627868418
9050783579234011125590950736821532036320705775401281739913047899926741116881, 48775451882247116379794036538418244389873421423659604944306498614169104411291
71070827884237842638109731116870383157796361175126343918536532048064840512628, 53035824630577542706262229119709540131150816258160198962908123525519527053741
25234106511594322067194380514465163463801078471283447155298277243994238559573, 47151412183362463614496401740737405943701876707574502106969327873685167234982
73570788649383405666483036606459081765390557817637766754149763819499830689364, 66634939232142187138266745316469522982028957420203530300545116990564337572671
58573163212829672447600810672830297742158908406048322654947223415763348391231, 29491266488196602761019510916921625316428697668041701800883898196985293443752
34532000762979196600387885668422933703372113080667560952721031549414355144954, 3423623830761949429834675123637282282579470359596422909737619282154828158363
48376991060043881433261162612903182104010961275745321879399001103418350809866, 473936953998500647043644936104536640445334812584641019437402526546057845048
5590379433889469449167314810767816595618351074798343317110149238575760981837, 71700312195191644110532775823055357612267044237726538804720570261767264606945
18901503396511486664647663814801050755910145055565596491950621719747520547571, 76704326599530436368009051239381209324566988881457398158713219700401743362733
37249128587022096437320339014405997952935240286854832636188153928457901291937, 47345904293743771812241867265712359004238502619838916463061528053675420204575
69579684652839243415501295493715925494812940815833642910915640932102689639587, 45809069763897401431214920912703948063151386174057053383865472032416655438582
76261346326610778023118697496802897920444949415074627849482851294053284190420, 22848922030966094056360270867693808217385590223108198845968470370436479501901
6125434069882407559635328268660885668043287064124855374725268989532370965810, 76441961682426420396210479606049045920857965514700362901516990859522284333917
73410929353073838732820493441371616090391067147280897269132511357862636125613, 16123292134621518227645030244935901677668702109017562035964749725858447835992
62890073293230576580752926028267426173558461024049378958601289692118217804923, 55892277173049855567395990980431688588200616940800345793580303927208590236579
38711192626886819690036324352213544736617461648010381050026303052240045560024, 11794303601021282338394549802402908734551079328455042822216177913667245144788
