Elliptic Curve: brainpoolP256r1
Field Prime: 76884956397045344220809746629001649093037950200943055203735601445031516197751
Base Point: (63243729749562333355292243550312970334778175571054726587095381623627144114786, 38218615093753523893122277964030810387585405539772602581557831887485717997975)
Polynomial Degree: 7
Polynomial Coefficients: [17, 49, 30, 54, 40, 41, 22, 43]
Public Key: (26194397919662667745247084496573701197139618935622660245353658489200782779343, 62297598851300749030468522888597914886342947276060307276913728677453846959423)
25751047958700712652304558806999096112860693563712162193453315569546226872804, 36635856588284577777501734821053275088776759740979241903634787923964219133233
18626884076812338794248411446676400112085817493428576272260998138487141878977, 46473583538478189254282986175147521862204971081336290279493829963232653250925
72581529276692971178137326805480576650745433674908838905222732876954099764363, 12577164895808226163674572706248891065587778637156007777016931640289905513319
67215669354593872309184401767654900555302504423285287070975247530653767413161, 71215175583143122675043281070297174196157417556284770291835161052911716524501
61287102186287244648150735427479254818791987724497864893597276770356326037907, 37303222666817521214465320368006068776779910565475134896713221322426223382045
72539610453767806462595781540111661598117007400081359145720801477300064922569, 57185763561095605443405089936131306436277009147022697494154586222584958833244
8159055843538222721328575159726250566949255872155110946160348007966177500281, 60523774910380714328490864487086992493714702423481064295240218804239896638698
43677144811672214291168684344109603606592527648596297524314704290550174123594, 49705461867331529855520431155184072327167617963330953617602499752581621513894
18181881564198804796064689679065508247349165631239577903425214899832416706007, 998390203365714185926102876324168097156281834299178545907063679048055392838
51949015922512056084359939898638140624022495588769188953901061872190346578466, 38346631181669651698945289000547401465403970654532567883398189955067004663138
66541541728813616815902981266076317415967047925764979230274079828955422084763, 74320626326563245233529911855473429855158092510843167111009592251226104647437
19903143753835941608531148353877382355418204773256136606066993646702452853120, 2700933902900533132898541537901430438899827714585146018756288599544487875681
45886726585629907647803359916719013409594590890599823090292041330993810726056, 21975913822268902466982756873822911107163692294619285004879533652104192991631
34865661467793156435546704655252162567786206646871510783549529737845086163191, 33748677353625822312263217837009699544810492371871019336049104820386594090139
41711491126486973924241649738904612950619204982396360628557811144368385307684, 45348016628908785937515393026337591236575095953809179979157300910133076959096
43378192101421137550531740884684919021174426857100497636487171886684390456491, 76206727072935380125782960082728016242640390470531019946949323244344490827065
36635312962853549279917680261518934839433590894609604207723861989602586578737, 28389832820564268547257950284309980727134709610777895302355762970821628617474
45779412298334460616421408955294538132920446079855211419305784482342577492791, 53839680720814532636491986265235927475010985971589663493979584940291774463752
11247388852385712909331648940778569825690021971492517773418019592704596621738, 68779436471453668679601196656266831022974503693262568084552613837217770329595
16740658190098009974683802557225246424318079089529052025719803373556533522075, 75395868295575472652380947836926825810453603087079131760304689199666709293743
60914132081024984076084106105492240010717471056712745600942625806891718006334, 67630584873943523949405847148270399764268599378827292928983492287617658488650
34713248180206440484722464407424181035743791085318949892450259445257229507579, 7562288086742829913269256662604541358795140714077916137361926313934401280601
54194758343852089455532005179874469142144209028936383639322823700459843549530, 19207430091444294631243630573387845202066391514431209208484161886972705232747
51847420277016959330797012591253506663251616972985837792011457009409020981938, 69143565926011060036940767374183638199834473346906089575122784369059723840518
19381374824938867652607440720154352652745996096185870429992370190354986490408, 57760728979252342663473526497695768175585344083932138615494538246510083532232
55830963939828478472917835656283199038390765028892788140744226267736613663626, 19796183517500799146963878404674844325360512978051630628289293430610686964218
9643148890702576123751197644777997688313021137926362684060935654804233977992, 12827395416937636897983211958336713542226411379046380526900391274746761596474
12162907154942131534758154079051897945131818529017086679823443934817939077136, 48212580784354835638188011973908546745773925083881900720684611644854242674670
17554631971889615699897547343396377332543862152353635318242151726955930832449, 11775696828379979990544223990952473357441405801342011645877745999762760367206
1935457310358607520559986450995752820174653490128779307716300484083709640909, 39045866251385497724024922811750551181137550413946298472728621446672977545020
8102230305784986647252261369052774320018508925356797771177856626187754046569, 47996103909650453317451768679867899799760823958582800432099580182996438800237
10560469878256887449746296051402782131494174083540759818456087761554171434586, 67740937332282562920293875472032273348244146038815757651251584504862999027135
26761539503748253597280452098648632335977668607626356373194276879001921036434, 882376248215133814217402126440394024488901032050076908503181619638912388118
47079047748420663158788446106682551201427284414704545156487820406860498281822, 63498781229105282804506739907528668466987310472877919345185747224361955476466
39547681023486238784220430962950121889059682454653225557654403333042282439383, 70454346040954554226452141953013326236267592418328041434668503937600347650819
33179182700039855480439286013187825664171401753098480312191266596579978164211, 25008509868238077253750255539686837237237103372626996246245710542532910224048
36429664983321063603912123619739549067628771039783090536559623853265741924193, 62225415686196319049427652333486292557334932378741446682857309349145800807271
27818839776279667978529179715347757988614378059759528809875977669770501549711, 2853714830158287698856906066135213916812860665362055369431383995524089701981
67420403701645470296087280987145448025445749165038742574845249539804063312801, 64423187632177219351189332587261423176183251991662973061185409113147577693638
3282478297385744324470221256273384712253780084268462057406514909413076477510, 68471377350473751732695219564974291139555446356094747962670902531896745320625
49054104888521275702729188223969425211292777840271873862950057604139505707667, 75484767508535475217728191044925355430555574039679398171172317505784985877958
65477081478502060750630741899657372086917883423783660860787395029257117825935, 36657254110242872110656606903188115951886029692176095413837684451197566464472
10248315110046013614113492897354950985368847664454287161535543639084587753951, 41086526114075172390827568220097013394186241551486542303553814119744296849723
