Elliptic Curve: brainpoolP256r1
Field Prime: 76884956397045344220809746629001649093037950200943055203735601445031516197751
Base Point: (63243729749562333355292243550312970334778175571054726587095381623627144114786, 38218615093753523893122277964030810387585405539772602581557831887485717997975)
Polynomial Degree: 11
Polynomial Coefficients: [24, 26, 47, 48, 51, 33, 16, 52, 35, 21, 16, 30]
Public Key: (64590824545382400881326025565303953825578574675684601627876066912746818036949, 21834957131770159174629653852404793284688361948400365903622666097898607513174)
46666589098446389265811001896599273810675923730607120061365932287836910231909, 34529186486019033132078335863885986640173209081374671729183478653417778925820
76461020100985970113807130924127793905764748745828136083766066530090979992001, 62100538219956821536126094990883836606561161451529188374406454140015803297000
7221581355023180560192836530965899486199185779065734158995864329906896247806, 30247340453301585954291432397321088700902311060779560106957028837983519163904
57897357014763442482317839080748657212696825556541001436002240374292313332493, 76711157418705475644318968534348276854001585675577418852264386028880778514754
37577912583846408975618166282297889778022341992816509976001689611707013064283, 71686197112305718324647752720871096194990098799684307504094780009357736716279
32127896570532430837692527069726216664227225829699399632887067430818202956298, 28833023755448186694883097254849183720863726363275588538232182482984308074236
22582287102490139995261471134202614720400942382195783926644398338917943202331, 57839499446246643449925218421741584402777316083278280293024790589409479553621
55400718938487521206593480009865948710432616254542722368881655446209110920870, 27135461329689649371702224542618620536536277350100486473464113717750302105763
18886951042956706927761920019463050150828073187196167160340935976714619309121, 56132904073596747139593165117761938905915303761857616936432000517412625606814
46716128904103333704874296462350833445461910393043157072675138701331572015974, 58655515002856017132594439701641728548738868621921298140332101457886941450475
41488376562682259649013896768419373939536919360516015978915558901856537999639, 24802855250968615679524498028917423248733212462170064282550115555137795840284
45318739777383991591276807435492726736845554747794649926800522649964125778409, 20498728684083209989092520382322522595071537378703061609336346691052869080550
76094764148177023480987451019431785584476601960939928218607164806007880596261, 48428356324268200894400806642793736557922821619686764069115065311671344640916
75283040033561841372460891150153753911324227815317400540691487652494113748165, 29437697153889628234794822045818680107692425737823943814028415027789894773297
19053438505827297670112492805635707435892026534284253105282765044787332959819, 28228602822253695332972418658852248144451152004370055848307438472775464249213
62136548408168495983823149410148599719433135890453009412101055370443806421016, 66583885575973804467898494934547552165069721835099887460977839769594292059076
67011740752380629458769821784156824942992615958776675527955318538984359849043, 74495480916359966043604735372179675146264172634103882279318676996375847126353
7269847744726509831359269633663631613655846219376242669001379645482492898797, 13898322495766823847746646934282568066079865989915788270988915981674697878362
36436369195211320653019308242696871417722183012115836131671009838787302512617, 54989718200274584022192264206669842739776386770576150268583521281664552718653
21048400860197534807334411457641492377930910158151470400734911833366701939492, 20339096698898533518948451542700765140532037750041418903525573350969740973032
42259676980446811598257799971645218864472349961229059481115982963240926318844, 12509865277197491924293134571548545917135201774803130939285946827477951161766
25700491319683504540868291070785696400789112153335579753823340126284805751109, 39395154623303646925096516561128160574786373414271057544717924777110970547951
25734787887087174910702291510961570570669501730189585703464646342804767736177, 48644640600974803437643873019771362659705237511073239049976079360158535588392
5596713975362031069992726961122172186679065331404926761995742593726937018099, 18924046511900294594677172308961149182349050239841968002738754071841331919935
67481473007030258753427604395719904234328372931486000673114398190976233715236, 69628847809986296192861642084743491288163979411910113540921255756996212737542
70524865031085030036792175525615397456962081102553902148032642836445910960147, 27684446269118328610403422847307218533774469175092403452013158849823556457419
68464429721832829528484443665444520840886615784078719666717705225629762645183, 53384482739907035620507619525345715835554998124794677014723473222282884120183
68140856334915211970341660469692747603407057611795704952357902894758063561024, 22742881714384731753447575755257893578963928799654712421947259841209555168801
15397298179387161272802136908409080759433727749226158496455750642688892506244, 48044476135536980655308591805680504062574124879748866810215254843311429100447
64096185892698957886069860133653816678838127535656022036791197226912361996991, 24836502368585810165605384972250974122003883170491582227080201331562370153871
21351364245532270610681001527332582400793394882939473055602767278836082077153, 3402061705564169852150812848323661948948516552630935997907307623091717670255
45330631542408830183616577385391558757277702183814161504644478408552242374943, 66221806654802764832957262407753427961142286169131563355852187108413461369898
7919037355018959352180649515425036607460612448241240160013478659622522367877, 5270535922222270343853433670459812187816676923050610965022083262829882529624
58121840724894382544497071697575851080775438776726022123510319519861708391874, 32018000840487620060222205602219588117682899088119040620023153036580496412127
56103921114190844656769020058989577786811047937205481821257626403965245327467, 62595771967401739418612866812965345333906556944611179283663615905254804199838
39482003755637701056136206727306511982004049028438834004900169291653894191562, 41315446474647574645502812561141197493985262215046196035876391412057946109367
27428527165320738338942535644835542259945109901607818283014569446490306672917, 53895344755339500688457297846358874928870485293951781267100913447197259024924
41489639453868698483467893835600698735314644305467657613528549576550719321760, 55440779957820783290213210781500243907009579127026655543425027744613422834086
8054132250536420926491813090931567915597820719370492923991899214347909311590, 28835665572643957327053910356150339755461331048975232633746897460935314445069
73090227462574069407887314500949537259259208010517368763365118781642654721902, 45469855149855071326626203522503125789524540720032879352326166968280517813322
