Elliptic Curve: brainpoolP256r1
Field Prime: 76884956397045344220809746629001649093037950200943055203735601445031516197751
Base Point: (63243729749562333355292243550312970334778175571054726587095381623627144114786, 38218615093753523893122277964030810387585405539772602581557831887485717997975)
Polynomial Degree: 9
Polynomial Coefficients: [49, 58, 24, 26, 49, 11, 14, 27, 52, 33]
Public Key: (27188127963632131684503387115817805808850115399462811551187513309068437504801, 63764874984688376571546530954236719465369399198812295841719382817200544483255)
66111332527221647414717460364838078782756857801407197086290424495429215715133, 64401727718348308635720691321879694276787967376133212693262624048026152528211
10867951208560902722850786562321748213372982186194318847095481754710813801048, 61881853282414946469791045840649789887204061308946661867559541005347290386312
18181881564198804796064689679065508247349165631239577903425214899832416706007, 29093408494751551946972020715984421234547118793980072218429996964885940043151
58293108577076562321176737481256434244365941567434254865627490007717956607965, 14028509983533691359007536041154425104053182396696118061589334116732728470311
19325355967105147381236732410991357396766510992765206178858356915351689565018, 43420030066828482000273318187479842416753618068967166291401397834253682719467
32880887966690569799673247718118960733907909759860359109931457099762541208099, 74265034521059339460088248023710878876350801218603906151598279183978455583500
66017881386746668495119491833148943487199082162099051781413022528003260430672, 11409763232273990125592785825609552136188757422933008371396020154006587400142
59168952902674081393347604739330303980378372386103780913610022322882418760381, 47290237690359535195022014775372149374421115680593546195485073799104289933875
75749902117511250200336615485908728507497234671369367429304377096919844016255, 71895699461179958105853233865721450938242615319747065965646427207840531780947
32979149192045016750614045953851856208291923164743670317814266084369477838636, 3692680939098566842134688441134036405520438039029055822933373874951752873603
68155020573659055184434154458094960973860577665661368506402739519376146327525, 64748115941960306648892608812016466606085924899322765847942669520216324401219
53983918626965956236041077640941949336358990066063205643598158377146719916711, 70878759007055815208867710451200537895440488122042274983302450868621360225248
6536843903256776998336341657879860692541443467233975812876739725957896015846, 18175827782411131658959532831306910951775970537605567293534465515234739806661
16159501420516642054119174166611415853568684477524515855645873286954614163385, 10169437344609407043901367290921500662368436488740193330787073856851320927807
43677144811672214291168684344109603606592527648596297524314704290550174123594, 53317897810977484125242719459339233651179269175948796896077311036676895027470
58083288909088203022793538501212032123309309436802658814909437593564376333793, 18714253185942691943755521512092743333824254780338088735422101872793008071088
55129100783880122161774455067690168538450402271265993528590677889252641068628, 796608285688221864927625757004256616662843973499052242148958989631552858060
55052051939891436746663435588538135995112743488139296152125428615109390270028, 41777820168586529189106950704336116571588814418295192048466931891473251101398
6689876258741622776232556146203565132099326073625468347259464524207848067370, 11455901487194117238244669952788765293889556725913370009855889327752222377216
