Elliptic Curve: brainpoolP256r1
Field Prime: 76884956397045344220809746629001649093037950200943055203735601445031516197751
Base Point: (63243729749562333355292243550312970334778175571054726587095381623627144114786, 38218615093753523893122277964030810387585405539772602581557831887485717997975)
Polynomial Degree: 7
Polynomial Coefficients: [47, 41, 20, 11, 21, 41, 45, 15]
Public Key: (36343280788450266441730325436734392412118431565217186515398777446611777969326, 388876659757227563565512204065962459647841663850861489621918947717969542064)
42109022700126580947088836882351355666445030129448056098834275357432578032957, 54877809245570263273851687850276121856520228627159027023509548742380150594539
23172046355286175960046648843774033418950305578681644980195472822843153511206, 7796583774140006042631053942307658970960436378703070657485381976335846326042
66183124682603902045994186089715128845641020425146788781538389965362593303625, 23217037462932233975227479676595870269546995530320054606495952112114660198482
6521746627351952253421243967288678574423460657582919372909246754420377034925, 13709342381501277611961149992171530045094031242480392078491664485682401830959
47022737471139816091838803659869088267862490306241095292336675841455954863475, 61716482484040955765521108385829460970967342445667398964432392718423858701116
40014815632618971629448997137140496003360271850625921218299385711418513663779, 14513643883861341124114675781493220171756528994354861589334591409696353198947
51699386963200061495846378000355860602260592792182676523372437615280738468251, 71082064073940700639728467126725884668148683994168985451410210548205443004161
1525296725123404955761968953433287429732292341025614146408714593941893108352, 14460742553489300530255884121825363241135364984597757890201337784904327329482
42254787888640172345638086881101804002820593819790521702704450451705651504763, 37629896632087848699225948723678172304111886585687449935912602103483028533881
28828242408738567116151021887090678864296124851257277354599501744526353604325, 60578909450464228149893419893964761095038470561766608686704273796935638178904
479059031233973217781783706537530071761450315262664124187236046711649981427, 22344960880945454967484400821556215333431890546769779130964498325271226775934
26402829279212031929490423102954182057513066549641336574957557253730144485058, 65110125760442576022370593358460202064632076782976158970484270583655319028758
53708349748595159422285348264686397823058101542541565013378060926060029382950, 7607520912260646209942484794221572630851662839181779198031427426727542518761
13899379952903944150280330785249108019296692059928241092432619985475709327952, 66054956047968158117224945630187726420826299938716926262902531734156217848154
73565694809885341945259060045703143617524737184245817142287106509156209668975, 47935696396673066504794447457926737550299890400809021458480290866596349087499
19762227413954458623071653309838232895993464029834860709250484315355810181891, 13456380226365188757493851846675329496423608312328958854043955202097985712904
3652783639120700027991592304416077771344246640206254899497774665618047704210, 56511981075149051643705702895404640957696082436228773370280828330139951340733
54334698382467674448557910372256234061593253164422837613930351906719606045690, 59050235057534743309742593213122939581470010199773544756595030642596047794782
3876638731431737387376711346646637887343262997491996874435270231073085084865, 6004927486502236297723872195828800479253037404943051336271837052314188797522
9018547104313434628960571878307287949422468882159643450503204179872301005484, 21760700255369045730607320822039513764014452686536739369684462109724206601040
68002692552370515359025218870704943902140888394843508883175944482426211952891, 27702050115824025534973375194380422781460596069323945073469642451375757447283
52557864034239395583815930445829599272618596504232361542572248703764734406876, 32968438034375712974359273938086210740176525721069528847083613008811535915878
73756114122615091705804557278844583988133462473073089768719072029948677484698, 73858275636843670681072798379117691041514601983981045035308206242933028532388
24124760837852233754305335083531892721969156223317290036488671624457128736222, 7203574753462793588534821590216981379733167997750684202065839014894109257783
11847860568183424200149333587465370246586894292854381808728484478822860083242, 21936072673612571042276682060872639131254593740672750861967015622196337400149
52429041123366857548163503040742791160271687864740327231379111368481088914372, 66170305545856500062360481468961630166601699717575035542967007537361214075100
51684912001746385412152825520349506542246293962494113256276555189533459081775, 18133075292307734359209797958638733761953016003812520890344642132295525007566
61025325492795129927970100742216118564688237342213141880944647755763812235114, 58242449553248641533895309543120675003488301437331596431260972930550103546648
32117121711284349994554232312192875351912742545991970674840383475068916720197, 46979140411820999263006573909787988624499935333621575828786470738142902798363
66345851082255739346343463899637324174087116791387143523696896274575825189269, 44800003610804533405484813379894332371683799924976333900665336423014561364748
59552480947468710571129485002353757539872850995032425968620267979539555088509, 60145013963022310109769340729715924711944963684843622454935919190742206123277
25134183316143805890293047656206199406786298757497714254271953810981802017155, 52378501723404736937558621619252956274653201445457248908280299037553210488302
44022136030422323213519684856124224461117213106679060734592348417592541891358, 44814024602951544257912754211574564874362071580229017401250649466399602349939
73938886168643122714233564323942872005572980728076302237096128895357604250844, 62815653935872472322107778993083421583250503063012629382592432361495011653855
32497808115339500257046216673106631926113131967575882841459629101234240466711, 73031429371174471193496465201161255036988760944115099553999777686164245782068
11567980868397640132550432562321216759907451399293165274956966811408254726831, 52405950799308194418465683095136096616485357867370857703434528881752292477265
48904189419421599649631988287580379243506800018332587956749743308767065420547, 7677128851344929608714739411277744926991148122692951685080964624745454746200
9189491797657373963595742940156920044055089143965723683501737750654827484377, 66706463842881662622393777015996899611475891382236195642399639899600795442084
48410560674924112243314471990445764098359426592795266644646974606330213940863, 4065069697543690098237328937516683938315191842220916241098383230416057001833
19907094068603694352322395987979326621195293764060266490192635147396052429207, 61011250829324739337908065250583077096346446359893752265270398920129594731591
11457040575020432164212051536524009602013865526686529571680641855059403086589, 28732844126536791484276636300204609336514743672960443322623909155015599587712
